33020190	HYVEDEMM809	UniCredit Bank - HypoVereinsbank
33030000	GGABDE31XXX	GEFA BANK
33040001	COBADEFFXXX	Commerzbank
33040310	COBADEDHXXX	Commerzbank Zw 117
33050000	WUPSDE33XXX	Stadtsparkasse Wuppertal
33060098	GENODED1CVW	Credit- und Volksbank Wuppertal -alt-
33060592	GENODED1SPW	Sparda-Bank West
33070024	DEUTDEDBWUP	Deutsche Bank
33070090	DEUTDEDWXXX	Deutsche Bank
33080001	DRESDEFFI86	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
33080030	DRESDEFF332	Commerzbank vormals Dresdner Bank
33080085	DRESDEFFI87	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2
33080086	DRESDEFFI88	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3
33080087	DRESDEFFI89	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4
33080088	DRESDEFFI90	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5
33440035	COBADEFFXXX	Commerzbank
33450000	WELADED1VEL	Sparkasse Hilden-Ratingen-Velbert
33451220	WELADED1HGH	Sparkasse Heiligenhaus -alt-
34040049	COBADEFFXXX	Commerzbank
34050000	WELADEDRXXX	Stadtsparkasse Remscheid
34051350	WELADED1RVW	Sparkasse Radevormwald-Hückeswagen -alt-
34051570	WELADED1WMK	Stadtsparkasse Wermelskirchen
34060094	VBRSDE33XXX	Volksbank im Bergischen Land
34070024	DEUTDEDB340	Deutsche Bank
34070093	DEUTDEDW340	Deutsche Bank
34080031	DRESDEFF340	Commerzbank vormals Dresdner Bank
34240050	COBADEFFXXX	Commerzbank
34250000	SOLSDE33XXX	Stadt-Sparkasse Solingen
34270024	DEUTDEDB342	Deutsche Bank
34270094	DEUTDEDW342	Deutsche Bank
34280032	DRESDEFF342	Commerzbank vormals Dresdner Bank
35040038	COBADEFFXXX	Commerzbank
35040085	COBADEFFXXX	Commerzbank, Gf Web-K
35050000	DUISDE33XXX	Sparkasse Duisburg
35060190	GENODED1DKD	Bank für Kirche und Diakonie - KD-Bank
35060199	GENODED1DKD	Bank für Kirche und Diakonie - KD-Bank (Gf GAA RB)
35060386	GENODED1VRR	Volksbank Rhein-Ruhr
35070024	DEUTDEDB350	Deutsche Bank
35070030	DEUTDEDE350	Deutsche Bank
35080070	DRESDEFF350	Commerzbank vormals Dresdner Bank
35080085	DRESDEFFI91	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
35080086	DRESDEFFI92	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2
35080087	DRESDEFFI93	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3
35080088	DRESDEFFI94	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4
35080089	DRESDEFFI95	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5
35090300	GENODEF1BSD	Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer
35251000	WELADED1DIN	Sparkasse Dinslaken-Voerde-Hünxe -alt-
35261248	GENODED1DLK	Volksbank Dinslaken
35450000	WELADED1MOR	Sparkasse am Niederrhein
35451460	WELADED1NVL	Sparkasse Neukirchen-Vluyn -alt-
35451775	WELADED1RHB	Sparkasse Rheinberg -alt-
35461106	GENODED1NRH	Volksbank Niederrhein
35640064	COBADEFFXXX	Commerzbank
35650000	WELADED1WES	Niederrheinische Sparkasse RheinLippe
35660501	GENODED1RLW	Volksbank Rhein-Lippe (GAA)
35660599	GENODED1RLW	Volksbank Rhein-Lippe
35850000	WELADED1EMR	Stadtsparkasse Emmerich-Rees -alt-
35860245	GENODED1EMR	Volksbank Emmerich-Rees
36000000	MARKDEF1360	Bundesbank eh Essen
36010043	PBNKDEFFXXX	Postbank Ndl der Deutsche Bank
36010424	AARBDE5W360	Aareal Bank
36020030	NBAGDE3EXXX	National-Bank Essen
36020186	HYVEDEMM360	UniCredit Bank - HypoVereinsbank
36033300	SCFBDE33XXX	Openbank Deutschland
36040039	COBADEFFXXX	Commerzbank
36040060	COBADEFFXXX	Commerzbank CC
36040061	COBADEFFXXX	Commerzbank CC
36040085	COBADEFFXXX	Commerzbank, Gf Web-K
36050105	SPESDE3EXXX	Sparkasse Essen
36060192	GENODED1PA2	Pax-Bank
36060295	GENODED1BBE	Bank im Bistum Essen
36060488	GENODEM1GBE	GENO BANK ESSEN
36060591	GENODED1SPE	Sparda-Bank West
36070024	DEUTDEDBESS	Deutsche Bank
36070050	DEUTDEDEXXX	Deutsche Bank
36070208	DEUTDEDEP07	Postbank/DSL Ndl der Deutsche Bank
36070224	DEUTDEDBP07	Postbank/DSL Ndl der Deutsche Bank
36080080	DRESDEFF360	Commerzbank vormals Dresdner Bank
36080085	DRESDEFFI66	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK  2
36089321	DRESDEFFI17	Commerzbank vormals Dresdner Bank ITGK
36240045	COBADEFFXXX	Commerzbank
36250000	SPMHDE3EXXX	Sparkasse Mülheim an der Ruhr
36270024	DEUTDEDB362	Deutsche Bank
36270048	DEUTDEDE362	Deutsche Bank
36280071	DRESDEFF362	Commerzbank vormals Dresdner Bank
36540046	COBADEFFXXX	Commerzbank
36550000	WELADED1OBH	Stadtsparkasse Oberhausen
36570024	DEUTDEDB365	Deutsche Bank
36570049	DEUTDEDE365	Deutsche Bank
36580072	DRESDEFF365	Commerzbank vormals Dresdner Bank
37000000	MARKDEF1370	Bundesbank
37010050	PBNKDEFFXXX	Postbank Ndl der Deutsche Bank
37010600	BNPADEFFXXX	BNP Paribas Niederlassung Deutschland
37010699	BNPADEFFXXX	BNP Paribas Niederlassung Deutschland
37011000	PBNKDEFFXXX	Postbank Ndl der Deutsche Bank
37019000	BUNQDE82XXX	bunq Niederlassung Deutschland
37020090	HYVEDEMM429	UniCredit Bank - HypoVereinsbank
37020200	AXABDE31XXX	FNZ Bank
37020400	TOBADE33XXX	TOYOTA Kreditbank
37020500	BFSWDE33XXX	SozialBank
37020600	SCFBDE33XXX	Openbank Deutschland
37021500	FDBADE8FXXX	Ford Bank
37021548	LRFSDE31XXX	Ford Bank (GF EG)
37027000	SCFBDE33XXX	Openbank Deutschland
37030700	WWBADE3AXXX	abcbank
37030800	ISBKDEFXKOL	Isbank Fil Köln
37040037	COBADEFFXXX	Commerzbank, CC SP
37040044	COBADEFFXXX	Commerzbank
37040048	COBADEFFXXX	Commerzbank GF-K48
37040060	COBADEFFXXX	Commerzbank CC
37040061	COBADEFFXXX	Commerzbank CC
37050198	COLSDE33XXX	Sparkasse KölnBonn
37050299	COKSDE33XXX	Kreissparkasse Köln
37060120	GENODED1PA7	Pax-Bank Gf MHD
37060193	GENODED1PAX	Pax-Bank für Kirche und Caritas
37060194	GENODED1PAX	Pax-Bank GF GAA
37060590	GENODED1SPK	Sparda-Bank West
37060993	GENODEF1P13	PSD Bank West
37062124	GENODED1BGL	Bensberger Bank
37062365	GENODED1FHH	Volksbank Rhein-Erft-Köln
37062600	GENODED1PAF	VR Bank Bergisch Gladbach-Leverkusen
37063367	GENODED1FKH	Raiffeisenbank Fischenich-Kendenich -alt-
37069101	GENODED1AEG	Spar- und Darlehnskasse Aegidienberg -alt-
37069103	GENODED1ALD	Raiffeisenbank Aldenhoven
37069125	GENODED1RKO	Volksbank Berg
37069153	GENODED1HCK	Spar- und Darlehnskasse Brachelen -alt-
37069164	GENODED1MBU	Volksbank Meerbusch -alt-
37069252	GENODED1ERE	Volksbank Erft
37069302	GENODED1GLK	Raiffeisenbank -alt-
37069303	GENODED1GKK	Volksbank Gemünd-Kall -alt-
37069306	GENODED1GRB	Raiffeisenbank Grevenbroich -alt-
37069322	GENODED1EGY	Raiffeisenbank Gymnich
37069330	GENODED1HAW	Volksbank Haaren -alt-
37069331	GENODED1KHO	Raiffeisenbank von 1895 Zw Horrem -alt-
37069342	GENODED1HMB	Volksbank Heimbach
37069354	GENODED1SEG	Raiffeisenbank Selfkant  -alt-
37069355	GENODED1AHO	Spar- und Darlehnskasse Hoengen -alt-
37069381	GENODED1IMM	VR-Bank Rur-Wurm -alt-
37069401	GENODED1JUK	Raiffeisenbank Junkersdorf -alt-
37069405	GENODED1KAA	Raiffeisenbank Kaarst
37069412	GENODED1HRB	Volksbank Heinsberg
37069427	GENODED1DHK	Volksbank Dünnwald-Holweide
37069429	GENODED1KNL	Volksbank Köln-Nord -alt-
37069472	GENODED1ERF	Raiffeisenbk Erftstadt -alt-
37069520	GENODED1RST	VR-Bank Bonn Rhein-Sieg
37069521	GENODED1MNH	Raiffeisenbank Rhein-Berg -alt-
37069524	GENODED1MUC	Raiffeisenbank Much-Ruppichteroth -alt-
37069627	GENODED1RBC	Raiffeisenbank Voreifel
37069639	GENODED1WND	Rosbacher Raiffeisenbank -alt-
37069642	GENODED1SMR	Raiffeisenbank Eifel
37069707	GENODED1SAM	Raiffeisenbank Sankt Augustin -alt-
37069720	GENODED1SLE	VR-Bank Nordeifel
37069805	GENODED1WVI	Volksbank Wachtberg -alt-
37069833	GENODED1WSL	Raiffeisenbk Wesseling -alt-
37069840	GENODED1WPF	Volksbank Wipperfürth-Lindlar
37069991	GENODED1BRL	Brühler Bank
37070000	DEUTDEDK402	Deutsche Bank
37070024	DEUTDEDBKOE	Deutsche Bank
37070060	DEUTDEDKXXX	Deutsche Bank
37070209	DEUTDEDKP08	Postbank/DSL Ndl der Deutsche Bank
37070224	DEUTDEDBP08	Postbank/DSL Ndl der Deutsche Bank
37080040	DRESDEFF370	Commerzbank vormals Dresdner Bank
37080085	DRESDEFFI51	Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 1
37080086	DRESDEFFI67	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4
37080087	DRESDEFFI96	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5
37080088	DRESDEFFI97	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6
37080089	DRESDEFFI98	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7
37080090	DRESDEFFJ01	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8
37080091	DRESDEFFJ02	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9
37080092	DRESDEFFJ03	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10
37080093	DRESDEFFJ04	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11
37080094	DRESDEFFJ05	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 12
37080095	DRESDEFFJ06	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 13
37080096	DRESDEFFXXX	Commerzbank vormals Dresdner Bank Zw 96
37080097	DRESDEFFXXX	Commerzbank vormals Dresdner Bank Zw 97
37080098	DRESDEFFJ07	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 14
37080099	DRESDEFFI36	Commerzbank vormals Dresdner Bank Zw 99
37089340	DRESDEFFI04	Commerzbank vormals Dresdner Bank ITGK I
37089342	DRESDEFFI05	Commerzbank vormals Dresdner Bank ITGK II
37160087	GENODED1CGN	Kölner Bank -alt-
37161289	GENODED1BRH	VR-Bank Rhein-Erft -alt-
37540050	COBADEFFXXX	Commerzbank
37551020	WELADED1LEI	Stadt-Sparkasse Leichlingen -alt-
37551440	WELADEDLLEV	Sparkasse Leverkusen
37551780	WELADED1LAF	Stadt-Sparkasse Langenfeld
37570024	DEUTDEDB375	Deutsche Bank
37570064	DEUTDEDK375	Deutsche Bank
38010053	PBNKDEFF380	Postbank Ndl der Deutsche Bank
38010700	PBNKDEFFDSL	DSL Bank Ndl der Deutsche Bank
38010900	DTABDED1XXX	KfW Ndl Bonn
38010999	DTABDED1AUS	KfW Ausbildungsförderung Bonn
38011000	VZVDDED1XXX	VÖB-ZVD Processing
38011001	VZVDDED1001	VÖB-ZVD Processing
38011002	VZVDDED1002	VÖB-ZVD Processing
38011003	VZVDDED1003	VÖB-ZVD Processing
38011004	VZVDDED1004	VÖB-ZVD Processing
38011005	VZVDDED1005	VÖB-ZVD Processing
38011006	VZVDDED1006	VÖB-ZVD Processing
38011007	VZVDDED1007	VÖB-ZVD Processing
38011008	VZVDDED1008	VÖB-ZVD Processing
38020090	HYVEDEMM402	UniCredit Bank - HypoVereinsbank
38040007	COBADEFFXXX	Commerzbank
38050000	COLSDE33BON	Sparkasse Bonn -alt-
38051290	WELADED1HON	Stadtsparkasse Bad Honnef -alt-
38060186	GENODED1BRS	Volksbank Köln Bonn
38070024	DEUTDEDB380	Deutsche Bank
38070059	DEUTDEDK380	Deutsche Bank
38070408	DEUTDEDKP38	Postbank/DSL Ndl der Deutsche Bank
38070424	DEUTDEDBP38	Postbank/DSL Ndl der Deutsche Bank
38070724	DEUTDEDBXXX	Deutsche Bank
38077724	DEUTDEDB383	Deutsche Bank
38080055	DRESDEFF380	Commerzbank vormals Dresdner Bank
38160220	GENODED1HBO	VR-Bank Bonn -alt-
38250110	WELADED1EUS	Kreissparkasse Euskirchen
38260082	GENODED1EVB	Volksbank Euskirchen
38440016	COBADEFFXXX	Commerzbank
38450000	WELADED1GMB	Sparkasse Gummersbach
38452490	WELADED1WIE	Sparkasse der Homburgischen Gemeinden -alt-
38462135	GENODED1WIL	Volksbank Oberberg
38470024	DEUTDEDB384	Deutsche Bank
38470091	DEUTDEDW384	Deutsche Bank
38621500	GENODED1STB	Steyler Bank
38650000	WELADED1SGB	Kreissparkasse Siegburg -alt-
38651390	WELADED1HEN	Sparkasse Hennef -alt-
39020000	AABSDE31XXX	Aachener Bausparkasse
39040013	COBADEFFXXX	Commerzbank
39050000	AACSDE33XXX	Sparkasse Aachen
39060180	GENODED1AAC	Aachener Bank
39061981	GENODED1HNB	Heinsberger Volksbank -alt-
39070020	DEUTDEDK390	Deutsche Bank
39070024	DEUTDEDB390	Deutsche Bank
39070210	DEUTDEDKP09	Postbank/DSL Ndl der Deutsche Bank
39070224	DEUTDEDBP09	Postbank/DSL Ndl der Deutsche Bank
39080005	DRESDEFF390	Commerzbank vormals Dresdner Bank
39080098	DRESDEFFI37	Commerzbank vormals Dresdner Bank Zw 98
39080099	DRESDEFFI38	Commerzbank vormals Dresdner Bank Zw 99
39160191	GENODED1PA1	Pax-Bank
39161490	GENODED1AAS	Volksbank Aachen Süd
39162980	GENODED1WUR	VR-Bank
39362254	GENODED1RSC	Raiffeisen-Bank Eschweiler
39540052	COBADEFFXXX	Commerzbank
39550110	SDUEDE33XXX	Sparkasse Düren
39560201	GENODED1DUE	Volksbank Düren -alt-
39570024	DEUTDEDB395	Deutsche Bank
39570061	DEUTDEDK395	Deutsche Bank
39580041	DRESDEFF395	Commerzbank vormals Dresdner Bank
40022000	NRWBDEDMMST	NRW.BANK
40030000	MLBKDEH1MUE	Münsterländische Bank Thie,Zndl. d.VR-Bank Westmünst.-alt-
40040028	COBADEFFXXX	Commerzbank
40050000	WELADE3MXXX	Landesbank Hessen-Thüringen Girozentrale NL. Düsseldorf
40050150	WELADED1MST	Sparkasse Münsterland Ost
40055555	LBSWDE31XXX	LBS Landesbausparkasse Nord West
40060000	GENODEMSXXX	DZ BANK
40060265	GENODEM1DKM	DKM Darlehnskasse Münster
40060560	GENODEF1S08	Sparda-Bank West
40061238	GENODEM1GRV	Volksbank Greven -alt-
40069226	GENODEM1CND	Volksbank Lette-Darup-Rorup
40069266	GENODEM1MAS	Volksbank im Hochsauerland
40069283	GENODEM1SLN	Volksbank Schlangen
40069348	GENODEM1MDB	Volksbank Medebach -alt-
40069362	GENODEM1SAE	Volksbank -alt-
40069363	GENODEM1SMB	Volksbank Schermbeck
40069371	GENODEM1BTH	Volksbank Thülen -alt-
40069408	GENODEM1BAU	Volksbank Baumberge
40069477	GENODEM1DWU	Volksbank Wulfen -alt-
40069546	GENODEM1SDN	Volksbank Senden
40069600	GENODEM1MAB	Volksbank Amelsbüren -alt-
40069601	GENODEM1CAN	Volksbank Ascheberg-Herbern
40069606	GENODEM1ERR	Volksbank Erle -alt-
40069622	GENODEM1LSP	Volksbank Seppenrade -alt-
40069709	GENODEM1DLR	Volksbank in der Hohen Mark
40069716	GENODEM1SCN	Volksbank Südkirchen-Capelle-Nordkirchen
40070024	DEUTDEDB400	Deutsche Bank
40070080	DEUTDE3B400	Deutsche Bank
40070211	DEUTDE3BP10	Postbank/DSL Ndl der Deutsche Bank
40070224	DEUTDEDBP10	Postbank/DSL Ndl der Deutsche Bank
40080040	DRESDEFF400	Commerzbank vormals Dresdner Bank
40080085	DRESDEFFI68	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
40090900	GENODEF1P15	VR Bank Westfalen-Lippe -alt-
40150001	WELADEDDXXX	Helaba Düsseldorf Gf Verrechnung FI-Münster
40153768	WELADED1EMS	Verbundsparkasse Emsdetten Ochtrup
40154006	WELADED1GRO	Sparkasse Gronau -alt-
40154476	WELADED1LEN	Stadtsparkasse Lengerich
40154530	WELADE3WXXX	Sparkasse Westmünsterland
40154702	WELADED1STL	Stadtsparkasse Stadtlohn -alt-
40160050	GENODEM1MSC	Vereinigte Volksbank Münster -alt-
40163720	GENODEM1SEE	Volksbank Nordmünsterland -alt-
40164024	GENODEM1GRN	Volksbank Gronau-Ahaus
40164256	GENODEM1LAE	Volksbank Laer-Horstmar-Leer -alt-
40164352	GENODEM1CNO	Volksbank Nottuln
40164528	GENODEM1LHN	Volksbank Südmünsterland-Mitte -alt-
40164618	GENODEM1OTR	Volksbank Ochtrup-Laer
40164901	GENODEM1GE1	Volksbank Gescher
40165366	GENODEM1SEM	Volksbank Selm-Bork
40166439	GENODEM1LLE	Volksbank Lengerich/Lotte -alt-
40166800	GENODEM1BUL	Volksbank Buldern -alt-
40340030	COBADEFFXXX	Commerzbank
40350005	WELADED1RHN	Stadtsparkasse Rheine
40351060	WELADED1STF	Kreissparkasse Steinfurt
40351220	WELADED1IBB	Sparkasse Steinfurt -alt-
40361627	GENODEM1WKP	Volksbank Westerkappeln-Saerbeck -alt-
40361906	GENODEM1IBB	Volksbank im Münsterland
40363433	GENODEM1HRL	Volksbank Hörstel -alt-
40370024	DEUTDEDB403	Deutsche Bank
40370079	DEUTDE3B403	Deutsche Bank
41040018	COBADEFFXXX	Commerzbank
41041000	COBADEFFXXX	ZTB der Commerzbank
41050095	WELADED1HAM	Sparkasse Hamm
41051605	WELADED1WRN	Stadtsparkasse Werne -alt-
41051845	WELADED1BGK	Sparkasse Bergkamen-Bönen
41061011	GENODEM1HBH	Spar- und Darlehnskasse Bockum-Hövel
41061903	GENODEM1BAG	BAG Bankaktiengesellschaft
41062215	GENODEM1BO1	Volksbank Bönen
41070024	DEUTDEDB410	Deutsche Bank
41070049	DEUTDEDE410	Deutsche Bank
41240048	COBADEFFXXX	Commerzbank
41250035	WELADED1BEK	Sparkasse Beckum-Wadersloh -alt-
41260006	GENODEM1BEK	Volksbank Beckum -alt-
41261324	GENODEM1EOW	Volksbank Enniger-Ostenfelde-Westkirchen
41261419	GENODEM1OEN	Volksbank Oelde-Ennigerloh-Neubeckum -alt-
41262501	GENODEM1AHL	Volksbank -alt-
41280043	DRESDEFF413	Commerzbank vormals Dresdner Bank
41440018	COBADEFFXXX	Commerzbank
41450075	WELADED1SOS	Sparkasse Hellweg-Lippe
41451750	WELADED1WRL	Sparkasse Werl -alt-
41460116	GENODEM1SOE	Volksbank Hellweg
41462295	GENODEM1WRU	Volksbank Wickede (Ruhr) -alt-
41650001	WELADED1LIP	Sparkasse Lippstadt -alt-
41651770	WELADED1HSL	Sparkasse Hochsauerland -alt-
41651815	WELADED1ERW	Sparkasse Erwitte-Anröchte -alt-
41651965	WELADED1GES	Sparkasse Geseke
41660124	GENODEM1LPS	VR Bank Westfalen-Lippe
41661206	GENODEM1ANR	Volksbank Anröchte
41661504	GENODEM1LBH	Volksbank Benninghausen -alt-
41661719	GENODEM1BRI	Volksbank Brilon -alt-
41662465	GENODEM1SGE	Volksbank Störmede-Westenholz-Hörste
41662557	GENODEM1WST	Volksbank Warstein-Belecke -alt-
41663335	GENODEM1HOE	Volksbank Hörste -alt-
41670024	DEUTDEDB416	Deutsche Bank
41670027	DEUTDE3B416	Deutsche Bank
41670028	DEUTDE3B417	Deutsche Bank
41670029	DEUTDE3B414	Deutsche Bank
41670030	DEUTDE3B418	Deutsche Bank
42030600	ISBKDEFXGEL	Isbank Fil Gelsenkirchen
42040040	COBADEFFXXX	Commerzbank
42050001	WELADED1GEK	Sparkasse Gelsenkirchen
42070024	DEUTDEDB420	Deutsche Bank
42070062	DEUTDEDE420	Deutsche Bank
42080082	DRESDEFF420	Commerzbank vormals Dresdner Bank
42260001	GENODEM1GBU	Volksbank Ruhr Mitte
42450040	WELADED1GLA	Stadtsparkasse Gladbeck
42451220	WELADED1BOT	Sparkasse Bottrop
42461435	GENODEM1KIH	Vereinte Volksbank
42640048	COBADEFFXXX	Commerzbank
42650150	WELADED1REK	Sparkasse Vest Recklinghausen
42651315	WELADED1HAT	Stadtsparkasse Haltern am See -alt-
42661008	GENODEM1MRL	Volksbank Marl-Recklinghausen
42661088	GENODEM1MRL	Volksbank Marl-Recklinghausen (Gf GAA)
42661330	GENODEM1HLT	Volksbank Haltern -alt-
42661717	GENODEM1WLW	Volksbank Waltrop -alt-
42662320	GENODEM1DST	Volksbank Dorsten -alt-
42680081	DRESDEFF426	Commerzbank vormals Dresdner Bank
42840005	COBADEFFXXX	Commerzbank
42850035	WELADED1BOH	Stadtsparkasse Bocholt
42860003	GENODEM1BOH	Volksbank Bocholt
42861239	GENODEM1RKN	Spar- und Darlehnskasse -alt-
42861387	GENODEM1BOB	Volksbank Westmünsterland
42861515	GENODEM1BOG	Volksbank Gemen -alt-
42861608	GENODEM1HEI	Volksbank Heiden
42861814	GENODEM1RHD	Volksbank Rhede
42862451	GENODEM1RAE	Volksbank Raesfeld und Erle
42870024	DEUTDEDB428	Deutsche Bank
42870077	DEUTDE3B428	Deutsche Bank
43000000	MARKDEF1430	Bundesbank eh Bochum
43040036	COBADEFFXXX	Commerzbank
43050001	WELADED1BOC	Sparkasse Bochum
43051040	WELADED1HTG	Sparkasse Hattingen
43060129	GENODEM1BOC	Volksbank Bochum Witten
43060967	GENODEM1GLS	GLS Gemeinschaftsbank
43060988	GENODEM1GLS	GLS Gemeinschaftsbank (GAA)
43070024	DEUTDEDB430	Deutsche Bank
43070061	DEUTDEDE430	Deutsche Bank
43080083	DRESDEFF430	Commerzbank vormals Dresdner Bank
43250030	WELADED1HRN	Herner Sparkasse
44000000	MARKDEF1440	Bundesbank eh Dortmund -alt-
44010046	PBNKDEFFXXX	Postbank Ndl der Deutsche Bank
44020090	HYVEDEMM808	UniCredit Bank - HypoVereinsbank
44040037	COBADEFFXXX	Commerzbank
44040060	COBADEFFXXX	Commerzbank CC
44040061	COBADEFFXXX	Commerzbank CC
44040085	COBADEFFXXX	Commerzbank, Gf Web-K
44050000	WELADE3DXXX	Landesbank Hessen-Thüringen Girozentrale NL. Düsseldorf
44050199	DORTDE33XXX	Sparkasse Dortmund
44060122	GENODEM1DNW	Volksbank Dortmund-Nordwest -alt-
44064406	GENODED1KDD	Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ
44070024	DEUTDEDB440	Deutsche Bank
44070050	DEUTDEDE440	Deutsche Bank
44080050	DRESDEFF440	Commerzbank vormals Dresdner Bank
44080055	DRESDEFF446	Commerzbank vormals Dresdner Bank Zw 55
44080057	DRESDEFF447	Commerzbank vormals Dresdner Bank Gf ZW 57
44080085	DRESDEFFI69	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2
44089320	DRESDEFFI18	Commerzbank vormals Dresdner Bank ITGK
44090920	GENODEF1P04	PSD Bank Dortmund -alt-
44152370	WELADED1LUN	Sparkasse an der Lippe
44152490	WELADED1SWT	Stadtsparkasse Schwerte -alt-
44160014	GENODEM1DOR	Dortmunder Volksbank
44340037	COBADEFFXXX	Commerzbank
44350060	WELADED1UNN	Sparkasse UnnaKamen
44351380	WELADED1KAM	Sparkasse Kamen -alt-
44351740	WELADED1FRN	Sparkasse Fröndenberg -alt-
44361342	GENODEM1KWK	Volksbank Kamen-Werne -alt-
44540022	COBADEFFXXX	Commerzbank
44550045	WELADED1ISL	Sparkasse der Stadt Iserlohn
44551210	WELADED1HEM	Sparkasse Märkisches Sauerland Hemer-Menden
44570004	DEUTDEDW445	Deutsche Bank
44570024	DEUTDEDB445	Deutsche Bank
44580070	DRESDEFF445	Commerzbank vormals Dresdner Bank
44580085	DRESDEFFI70	Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1
44761312	GENODEM1MEN	Mendener Bank
44761534	GENODEM1NRD	Volksbank in Südwestfalen
45000000	MARKDEF1450	Bundesbank eh Hagen
45040042	COBADEFFXXX	Commerzbank
45050001	WELADE3HXXX	Sparkasse an Volme und Ruhr
45051485	WELADED1HER	Stadtsparkasse Herdecke -alt-
45060009	GENODEM1HGN	Märkische Bank
45061524	GENODEM1HLH	Volksbank Hohenlimburg
45070002	DEUTDEDW450	Deutsche Bank
45070024	DEUTDEDB450	Deutsche Bank
45080060	DRESDEFF450	Commerzbank vormals Dresdner Bank
45240056	COBADEFFXXX	Commerzbank
45250035	WELADED1WTN	Sparkasse Witten
45251480	WELADED1WET	Stadtsparkasse Wetter -alt-
45251515	SPSHDE31XXX	Stadtsparkasse Sprockhövel -alt-
45260041	GENODEM1WTN	Volksbank Witten -alt-
45260475	GENODEM1BFG	Spar- u Kreditbank d Bundes Fr ev Gemeinden
45261547	GENODEM1SPO	Volksbank Sprockhövel
45450050	WELADED1GEV	Sparkasse an Ennepe und Ruhr
45451060	WELADED1ENE	Sparkasse Ennepetal-Breckerfeld -alt-
45451555	WELADED1SLM	Sparkasse Schwelm-Sprockhövel
45660029	GENODEM1ALA	Volksbank Altena -alt-
45840026	COBADEFFXXX	Commerzbank
45841031	COBADEFFXXX	Commerzbank
45850005	WELADED1LSD	Sparkasse Lüdenscheid -alt-
45851020	WELADED1PLB	Vereinigte Sparkasse im Märkischen Kreis
45851665	WELADED1KMZ	Sparkasse Kierspe-Meinerzhagen
45860033	GENODEM1LHA	Volksbank Lüdenscheid -alt-
45861434	GENODEM1KIE	Volksbank Kierspe
45861617	GENODEM1MOM	Volksbank Meinerzhagen -alt-
46040033	COBADEFFXXX	Commerzbank
46050001	WELADED1SIE	Sparkasse Siegen
46051240	WELADED1BUB	Sparkasse Burbach-Neunkirchen
46051733	WELADED1FRE	Stadtsparkasse Freudenberg -alt-
46051875	WELADED1HIL	Stadtsparkasse Hilchenbach -alt-
46052855	WELADED1SMB	Stadtsparkasse Schmallenberg -alt-
46053480	WELADED1BEB	Sparkasse Wittgenstein
46060040	GENODEM1SNS	Volksbank Siegerland -alt-
46061724	GENODEM1FRF	VR-Bank Freudenberg-Niederfischbach
46062817	GENODEM1SMA	Volksbank Sauerland
46063405	GENODEM1BB1	Volksbank Wittgenstein
46070024	DEUTDEDB460	Deutsche Bank
46070090	DEUTDEDK460	Deutsche Bank
46080010	DRESDEFF460	Commerzbank vormals Dresdner Bank
46240016	COBADEFFXXX	Commerzbank
46250049	WELADED1OPE	Sparkasse Olpe-Drolshagen-Wenden
46251590	WELADED1FTR	Sparkasse Finnentrop -alt-
46251630	WELADED1ALK	Sparkasse Attendorn-Lennestadt-Kirchhundem
46260023	GENODEM1OLP	Volksbank Olpe -alt-
46261607	GENODEM1GLG	Volksbank Grevenbrück -alt
46261822	GENODEM1WDD	Volksbank Olpe-Wenden-Drolshagen
46262456	GENODEM1HUL	Volksbank Bigge-Lenne -alt-
46441003	COBADEFFXXX	Commerzbank
46451012	WELADED1MES	Sparkasse Mitten im Sauerland -alt-
46451250	WELADED1BST	Sparkasse Bestwig -alt-
46461126	GENODEM1SRL	Volksbank Sauerland -alt-
